protein_names,idr_name,start,end
YOR073W,YOR073W_idr_2,127,562
YOR075W,YOR075W_idr_5,184,237
YOR076C,YOR076C_idr_1,1,132
YOR076C,YOR076C_idr_5,188,253
YOR078W,YOR078W_idr_1,1,59
YOR079C,YOR079C_idr_2,125,155
YOR081C,YOR081C_idr_3,541,749
YOR083W,YOR083W_idr_1,1,37
YOR083W,YOR083W_idr_3,44,82
YOR083W,YOR083W_idr_6,96,168
YOR083W,YOR083W_idr_7,207,295
YOR086C,YOR086C_idr_1,1,56
YOR086C,YOR086C_idr_5,797,851
YOR086C,YOR086C_idr_6,1124,1186
YOR087W,YOR087W_idr_3,553,610
YOR089C,YOR089C_idr_2,178,207
YOR090C,YOR090C_idr_1,1,61
YOR090C,YOR090C_idr_3,77,140
YOR091W,YOR091W_idr_4,285,330
YOR092W,YOR092W_idr_2,174,327
YOR092W,YOR092W_idr_4,345,402
YOR093C,YOR093C_idr_10,51,84
YOR098C,YOR098C_idr_1,1,78
YOR098C,YOR098C_idr_2,122,1076
YOR099W,YOR099W_idr_1,1,54
YOR101W,YOR101W_idr_2,178,306
YOR104W,YOR104W_idr_6,215,282
YOR106W,YOR106W_idr_3,121,172
YOR107W,YOR107W_idr_3,167,204
YOR107W,YOR107W_idr_4,206,249
YOR109W,YOR109W_idr_7,885,1107
YOR110W,YOR110W_idr_3,365,413
YOR112W,YOR112W_idr_6,538,761
YOR113W,YOR113W_idr_1,1,61
YOR113W,YOR113W_idr_15,858,914
YOR113W,YOR113W_idr_16,139,199
YOR113W,YOR113W_idr_17,215,286
YOR113W,YOR113W_idr_19,311,415
YOR115C,YOR115C_idr_1,1,30
YOR115C,YOR115C_idr_2,67,96
YOR116C,YOR116C_idr_13,335,376
YOR119C,YOR119C_idr_3,311,343
YOR119C,YOR119C_idr_4,364,455
YOR123C,YOR123C_idr_1,1,145
YOR123C,YOR123C_idr_5,337,464
YOR124C,YOR124C_idr_1,1,47
YOR124C,YOR124C_idr_11,826,932
YOR124C,YOR124C_idr_13,1097,1159
YOR125C,YOR125C_idr_1,1,43
YOR127W,YOR127W_idr_2,129,611
YOR127W,YOR127W_idr_3,631,782
YOR129C,YOR129C_idr_3,754,792
YOR129C,YOR129C_idr_5,839,868
YOR129C,YOR129C_idr_11,108,168
YOR132W,YOR132W_idr_1,1,102
YOR132W,YOR132W_idr_3,480,551
YOR134W,YOR134W_idr_1,1,40
YOR134W,YOR134W_idr_2,264,409
YOR138C,YOR138C_idr_2,641,671
YOR138C,YOR138C_idr_3,46,130
YOR140W,YOR140W_idr_1,1,64
YOR140W,YOR140W_idr_2,138,174
YOR140W,YOR140W_idr_3,207,766
YOR141C,YOR141C_idr_1,1,63
YOR141C,YOR141C_idr_3,65,160
YOR141C,YOR141C_idr_4,224,262
YOR141C,YOR141C_idr_10,649,699
YOR144C,YOR144C_idr_1,1,234
YOR144C,YOR144C_idr_2,277,321
YOR144C,YOR144C_idr_5,663,696
YOR145C,YOR145C_idr_1,1,85
YOR147W,YOR147W_idr_1,1,80
YOR147W,YOR147W_idr_3,354,383
YOR148C,YOR148C_idr_1,1,72
YOR153W,YOR153W_idr_1,1,99
YOR153W,YOR153W_idr_7,464,495
YOR153W,YOR153W_idr_8,816,861
YOR154W,YOR154W_idr_2,30,107
YOR154W,YOR154W_idr_4,117,181
YOR154W,YOR154W_idr_5,343,430
YOR156C,YOR156C_idr_1,1,33
YOR156C,YOR156C_idr_2,100,150
YOR156C,YOR156C_idr_5,425,726
YOR161C,YOR161C_idr_1,1,58
YOR162C,YOR162C_idr_1,1,49
YOR162C,YOR162C_idr_3,708,777
YOR162C,YOR162C_idr_9,119,175
YOR166C,YOR166C_idr_1,1,35
YOR166C,YOR166C_idr_2,55,87
YOR168W,YOR168W_idr_3,186,221
YOR171C,YOR171C_idr_4,93,138
YOR171C,YOR171C_idr_6,454,498
YOR172W,YOR172W_idr_1,1,34
YOR172W,YOR172W_idr_7,93,128
YOR172W,YOR172W_idr_10,685,752
YOR174W,YOR174W_idr_1,1,34
YOR174W,YOR174W_idr_2,203,278
YOR175C,YOR175C_idr_4,481,534
YOR176W,YOR176W_idr_1,1,35
YOR178C,YOR178C_idr_1,1,74
YOR178C,YOR178C_idr_2,604,666
YOR178C,YOR178C_idr_5,86,204
YOR178C,YOR178C_idr_7,367,419
YOR178C,YOR178C_idr_9,435,485
YOR178C,YOR178C_idr_10,491,537
YOR181W,YOR181W_idr_2,126,169
YOR181W,YOR181W_idr_3,171,633
YOR187W,YOR187W_idr_1,1,35
YOR188W,YOR188W_idr_1,1,58
YOR188W,YOR188W_idr_6,479,1137
YOR190W,YOR190W_idr_1,1,30
YOR191W,YOR191W_idr_1,1,31
YOR191W,YOR191W_idr_2,415,480
YOR191W,YOR191W_idr_7,505,562
YOR191W,YOR191W_idr_9,592,737
YOR191W,YOR191W_idr_12,79,123
YOR191W,YOR191W_idr_13,755,796
YOR191W,YOR191W_idr_14,798,911
YOR191W,YOR191W_idr_16,1060,1093
YOR191W,YOR191W_idr_19,1286,1326
YOR191W,YOR191W_idr_22,1400,1434
YOR191W,YOR191W_idr_27,199,288
YOR191W,YOR191W_idr_30,356,405
YOR194C,YOR194C_idr_2,58,238
YOR195W,YOR195W_idr_11,15,45
YOR195W,YOR195W_idr_16,211,265
YOR196C,YOR196C_idr_1,1,80
YOR197W,YOR197W_idr_1,1,114
YOR198C,YOR198C_idr_6,307,373
YOR198C,YOR198C_idr_8,430,470
YOR201C,YOR201C_idr_1,1,117
YOR204W,YOR204W_idr_1,1,88
YOR204W,YOR204W_idr_3,536,604
YOR205C,YOR205C_idr_2,52,82
YOR206W,YOR206W_idr_3,22,116
YOR206W,YOR206W_idr_4,137,173
YOR206W,YOR206W_idr_9,673,710
YOR208W,YOR208W_idr_1,1,53
YOR208W,YOR208W_idr_7,204,233
YOR208W,YOR208W_idr_13,329,385
YOR211C,YOR211C_idr_1,1,46
YOR211C,YOR211C_idr_4,130,181
YOR217W,YOR217W_idr_1,1,119
YOR217W,YOR217W_idr_6,239,292
YOR217W,YOR217W_idr_9,776,861
YOR219C,YOR219C_idr_1,1,87
YOR220W,YOR220W_idr_4,184,265
YOR227W,YOR227W_idr_1,1,307
YOR227W,YOR227W_idr_3,999,1100
YOR227W,YOR227W_idr_4,1102,1151
YOR227W,YOR227W_idr_5,1188,1228
YOR227W,YOR227W_idr_7,321,478
YOR228C,YOR228C_idr_2,7,46
YOR231W,YOR231W_idr_1,1,207
YOR232W,YOR232W_idr_1,1,70
YOR233W,YOR233W_idr_1,1,39
YOR233W,YOR233W_idr_2,324,353
YOR233W,YOR233W_idr_3,374,800
YOR239W,YOR239W_idr_1,1,337
YOR242C,YOR242C_idr_1,1,40
YOR242C,YOR242C_idr_3,90,157
YOR243C,YOR243C_idr_1,1,35
YOR244W,YOR244W_idr_2,81,120
YOR245C,YOR245C_idr_1,1,40
YOR249C,YOR249C_idr_6,190,243
YOR254C,YOR254C_idr_4,462,493
YOR254C,YOR254C_idr_6,618,663
YOR256C,YOR256C_idr_1,1,62
YOR259C,YOR259C_idr_1,1,49
YOR260W,YOR260W_idr_9,548,578
YOR261C,YOR261C_idr_3,301,338
YOR262W,YOR262W_idr_1,300,347
YOR264W,YOR264W_idr_9,92,140
YOR267C,YOR267C_idr_1,1,205
YOR267C,YOR267C_idr_2,483,688
YOR270C,YOR270C_idr_5,664,705
YOR273C,YOR273C_idr_1,1,65
YOR273C,YOR273C_idr_3,560,659
YOR279C,YOR279C_idr_3,85,153
YOR279C,YOR279C_idr_7,197,226
YOR280C,YOR280C_idr_2,233,263
YOR281C,YOR281C_idr_7,235,286
YOR287C,YOR287C_idr_2,6,46
YOR287C,YOR287C_idr_3,64,144
YOR290C,YOR290C_idr_4,685,752
YOR290C,YOR290C_idr_8,1241,1280
YOR290C,YOR290C_idr_10,1288,1321
YOR290C,YOR290C_idr_12,46,479
YOR290C,YOR290C_idr_14,1349,1549
YOR290C,YOR290C_idr_15,1659,1703
YOR290C,YOR290C_idr_22,567,601
YOR291W,YOR291W_idr_1,1,41
YOR291W,YOR291W_idr_2,804,834
YOR291W,YOR291W_idr_3,876,920
YOR291W,YOR291W_idr_5,1093,1123
YOR291W,YOR291W_idr_9,63,115
YOR291W,YOR291W_idr_12,147,285
YOR295W,YOR295W_idr_2,90,119
YOR296W,YOR296W_idr_10,1197,1237
YOR296W,YOR296W_idr_12,60,94
YOR296W,YOR296W_idr_19,744,793
YOR297C,YOR297C_idr_1,1,54
YOR301W,YOR301W_idr_2,85,173
YOR304W,YOR304W_idr_1,1,60
YOR304W,YOR304W_idr_3,128,159
YOR304W,YOR304W_idr_7,669,790
YOR304W,YOR304W_idr_8,806,875
YOR304W,YOR304W_idr_9,1062,1120
YOR306C,YOR306C_idr_1,1,95
YOR307C,YOR307C_idr_1,1,67
YOR308C,YOR308C_idr_3,465,515
YOR308C,YOR308C_idr_4,558,587
YOR308C,YOR308C_idr_5,29,67
YOR308C,YOR308C_idr_11,197,367
YOR308C,YOR308C_idr_12,387,440
YOR310C,YOR310C_idr_1,411,511
YOR311C,YOR311C_idr_1,1,50
YOR313C,YOR313C_idr_3,15,60
YOR316C,YOR316C_idr_2,139,237
YOR321W,YOR321W_idr_1,1,59
YOR322C,YOR322C_idr_4,72,118
YOR322C,YOR322C_idr_7,388,428
YOR322C,YOR322C_idr_10,599,641
YOR322C,YOR322C_idr_11,692,779
YOR324C,YOR324C_idr_2,248,285
YOR324C,YOR324C_idr_4,318,368
YOR324C,YOR324C_idr_13,202,234
YOR326W,YOR326W_idr_8,610,640
YOR326W,YOR326W_idr_16,983,1170
YOR326W,YOR326W_idr_21,1498,1535
YOR329C,YOR329C_idr_4,40,105
YOR329C,YOR329C_idr_5,200,239
YOR329C,YOR329C_idr_7,255,872
YOR330C,YOR330C_idr_1,1,39
YOR330C,YOR330C_idr_2,1199,1248
YOR330C,YOR330C_idr_11,1043,1148
YOR334W,YOR334W_idr_1,1,53
YOR334W,YOR334W_idr_3,424,454
YOR336W,YOR336W_idr_2,1336,1365
YOR337W,YOR337W_idr_1,1,67
YOR337W,YOR337W_idr_6,262,296
YOR337W,YOR337W_idr_9,718,759
YOR338W,YOR338W_idr_1,1,97
YOR338W,YOR338W_idr_2,184,238
YOR340C,YOR340C_idr_1,1,31
YOR340C,YOR340C_idr_2,176,207
YOR340C,YOR340C_idr_3,258,326
YOR341W,YOR341W_idr_16,1335,1451
YOR341W,YOR341W_idr_18,142,175
YOR342C,YOR342C_idr_3,282,319
YOR344C,YOR344C_idr_3,23,185
YOR344C,YOR344C_idr_4,215,245
YOR346W,YOR346W_idr_2,837,879
YOR346W,YOR346W_idr_5,70,123
YOR346W,YOR346W_idr_8,244,312
YOR346W,YOR346W_idr_10,738,815
YOR348C,YOR348C_idr_1,1,102
YOR352W,YOR352W_idr_5,37,89
YOR353C,YOR353C_idr_7,448,632
YOR354C,YOR354C_idr_1,1,50
YOR355W,YOR355W_idr_3,19,106
YOR355W,YOR355W_idr_5,219,278
YOR355W,YOR355W_idr_7,306,486
YOR356W,YOR356W_idr_1,1,59
YOR357C,YOR357C_idr_1,1,33
YOR358W,YOR358W_idr_4,41,124
YOR359W,YOR359W_idr_1,1,184
YOR359W,YOR359W_idr_2,228,450
YOR361C,YOR361C_idr_2,25,63
YOR361C,YOR361C_idr_4,731,763
YOR362C,YOR362C_idr_2,247,288
YOR363C,YOR363C_idr_8,833,974
YOR363C,YOR363C_idr_13,163,214
YOR365C,YOR365C_idr_1,1,48
YOR365C,YOR365C_idr_3,313,349
YOR365C,YOR365C_idr_5,663,703
YOR368W,YOR368W_idr_4,342,393
YOR370C,YOR370C_idr_2,566,603
YOR371C,YOR371C_idr_5,126,176
YOR371C,YOR371C_idr_7,462,537
YOR371C,YOR371C_idr_8,642,705
YOR372C,YOR372C_idr_2,322,352
YOR372C,YOR372C_idr_6,411,474
YOR372C,YOR372C_idr_7,492,554
YOR372C,YOR372C_idr_9,67,136
YOR373W,YOR373W_idr_1,1,139
YOR373W,YOR373W_idr_2,142,300
YOR373W,YOR373W_idr_4,316,383
YPL004C,YPL004C_idr_1,1,42
YPL004C,YPL004C_idr_2,269,341
YPL006W,YPL006W_idr_2,282,311
YPL008W,YPL008W_idr_6,110,156
YPL009C,YPL009C_idr_8,456,499
YPL009C,YPL009C_idr_10,712,929
YPL012W,YPL012W_idr_2,1138,1228
YPL012W,YPL012W_idr_10,1023,1136
YPL014W,YPL014W_idr_1,1,45
YPL014W,YPL014W_idr_2,72,122
YPL014W,YPL014W_idr_4,218,271
YPL014W,YPL014W_idr_6,286,318
YPL015C,YPL015C_idr_2,301,357
YPL016W,YPL016W_idr_1,1,408
YPL016W,YPL016W_idr_11,490,685
YPL016W,YPL016W_idr_14,821,876
YPL018W,YPL018W_idr_1,1,39
YPL019C,YPL019C_idr_4,233,287
YPL019C,YPL019C_idr_5,564,644
YPL020C,YPL020C_idr_5,123,201
YPL020C,YPL020C_idr_10,238,267
YPL020C,YPL020C_idr_12,312,367
YPL022W,YPL022W_idr_1,1,71
YPL022W,YPL022W_idr_5,542,683
YPL022W,YPL022W_idr_6,773,815
YPL022W,YPL022W_idr_9,1067,1100
YPL023C,YPL023C_idr_1,307,378
YPL026C,YPL026C_idr_2,48,94
YPL026C,YPL026C_idr_4,345,502
YPL030W,YPL030W_idr_3,378,415
YPL032C,YPL032C_idr_2,349,825
YPL042C,YPL042C_idr_1,1,52
YPL042C,YPL042C_idr_4,91,147
YPL042C,YPL042C_idr_5,485,555
YPL043W,YPL043W_idr_2,106,141
YPL043W,YPL043W_idr_3,229,285
YPL043W,YPL043W_idr_7,489,524
YPL043W,YPL043W_idr_8,619,685
YPL048W,YPL048W_idr_2,222,254
YPL049C,YPL049C_idr_3,26,219
YPL049C,YPL049C_idr_4,240,321
YPL049C,YPL049C_idr_5,323,368
YPL050C,YPL050C_idr_1,1,37
YPL053C,YPL053C_idr_1,1,99
YPL054W,YPL054W_idr_3,150,277
YPL055C,YPL055C_idr_1,1,31
YPL058C,YPL058C_idr_1,1,86
YPL058C,YPL058C_idr_2,1475,1511
YPL058C,YPL058C_idr_8,796,835
YPL060W,YPL060W_idr_1,1,56
YPL063W,YPL063W_idr_1,1,115
YPL063W,YPL063W_idr_8,445,476
YPL064C,YPL064C_idr_2,172,301
YPL070W,YPL070W_idr_1,1,75
YPL070W,YPL070W_idr_5,135,195
YPL070W,YPL070W_idr_7,417,479
YPL070W,YPL070W_idr_8,496,583
YPL072W,YPL072W_idr_1,1,46
YPL074W,YPL074W_idr_6,139,190
YPL074W,YPL074W_idr_7,212,443
YPL075W,YPL075W_idr_4,223,257
YPL075W,YPL075W_idr_6,280,638
YPL077C,YPL077C_idr_5,190,219
YPL078C,YPL078C_idr_1,1,40
YPL082C,YPL082C_idr_12,86,125
YPL082C,YPL082C_idr_17,1789,1861
YPL082C,YPL082C_idr_19,160,281
YPL082C,YPL082C_idr_23,666,695
YPL083C,YPL083C_idr_9,369,408
YPL084W,YPL084W_idr_2,706,844
YPL085W,YPL085W_idr_1,1,86
YPL085W,YPL085W_idr_7,1408,2049
YPL085W,YPL085W_idr_8,2055,2195
YPL085W,YPL085W_idr_11,96,1059
YPL089C,YPL089C_idr_2,536,604
YPL089C,YPL089C_idr_10,154,388
YPL089C,YPL089C_idr_12,450,505
YPL092W,YPL092W_idr_2,426,458
YPL093W,YPL093W_idr_5,542,603
YPL094C,YPL094C_idr_2,244,274
YPL096W,YPL096W_idr_4,330,363
YPL097W,YPL097W_idr_1,1,45
YPL101W,YPL101W_idr_1,1,74
YPL101W,YPL101W_idr_4,422,456
YPL105C,YPL105C_idr_1,1,144
YPL105C,YPL105C_idr_2,226,744
YPL105C,YPL105C_idr_3,814,849
YPL106C,YPL106C_idr_2,500,530
YPL106C,YPL106C_idr_5,644,693
YPL107W,YPL107W_idr_1,1,38
YPL107W,YPL107W_idr_2,142,205
YPL109C,YPL109C_idr_6,428,458
YPL110C,YPL110C_idr_3,953,1032
YPL110C,YPL110C_idr_5,34,67
YPL110C,YPL110C_idr_6,122,159
YPL112C,YPL112C_idr_1,1,66
YPL115C,YPL115C_idr_3,86,495
YPL115C,YPL115C_idr_6,683,718
YPL115C,YPL115C_idr_7,743,901
YPL116W,YPL116W_idr_5,502,561
YPL116W,YPL116W_idr_7,612,697
YPL119C,YPL119C_idr_1,1,97
YPL119C,YPL119C_idr_2,549,617
YPL120W,YPL120W_idr_1,25,153
YPL122C,YPL122C_idr_2,289,332
YPL123C,YPL123C_idr_1,1,31
YPL126W,YPL126W_idr_4,794,858
YPL127C,YPL127C_idr_1,1,44
YPL127C,YPL127C_idr_2,117,181
YPL128C,YPL128C_idr_2,294,404
YPL128C,YPL128C_idr_3,490,562
YPL129W,YPL129W_idr_2,142,175
YPL131W,YPL131W_idr_1,1,44
YPL131W,YPL131W_idr_3,253,297
YPL132W,YPL132W_idr_1,1,33
YPL132W,YPL132W_idr_2,39,77
YPL132W,YPL132W_idr_3,261,300
YPL133C,YPL133C_idr_2,55,230
YPL137C,YPL137C_idr_1,1,468
YPL137C,YPL137C_idr_3,898,947
YPL137C,YPL137C_idr_4,1009,1105
YPL137C,YPL137C_idr_5,1110,1168
YPL137C,YPL137C_idr_6,1208,1259
YPL140C,YPL140C_idr_1,1,200
YPL141C,YPL141C_idr_1,1,34
YPL141C,YPL141C_idr_2,325,364
YPL141C,YPL141C_idr_4,380,865
YPL146C,YPL146C_idr_8,99,129
YPL146C,YPL146C_idr_11,268,333
YPL147W,YPL147W_idr_2,841,870
YPL147W,YPL147W_idr_6,137,178
YPL150W,YPL150W_idr_1,1,33
YPL150W,YPL150W_idr_3,360,901
YPL153C,YPL153C_idr_2,155,187
YPL153C,YPL153C_idr_4,515,599
YPL153C,YPL153C_idr_9,733,821
YPL155C,YPL155C_idr_1,1,97
YPL156C,YPL156C_idr_1,1,30
YPL156C,YPL156C_idr_2,51,84
YPL156C,YPL156C_idr_5,101,150
YPL157W,YPL157W_idr_2,270,315
YPL158C,YPL158C_idr_1,1,83
YPL158C,YPL158C_idr_4,93,168
YPL158C,YPL158C_idr_5,182,271
YPL158C,YPL158C_idr_6,308,486
YPL158C,YPL158C_idr_7,504,574
YPL158C,YPL158C_idr_8,604,745
YPL159C,YPL159C_idr_2,48,92
YPL162C,YPL162C_idr_3,232,273
YPL163C,YPL163C_idr_1,1,55
YPL163C,YPL163C_idr_2,57,260
YPL164C,YPL164C_idr_2,380,434
YPL164C,YPL164C_idr_5,448,485
YPL166W,YPL166W_idr_2,94,199
YPL167C,YPL167C_idr_20,356,518
YPL169C,YPL169C_idr_3,477,541
YPL170W,YPL170W_idr_1,1,36
YPL172C,YPL172C_idr_4,28,138
YPL174C,YPL174C_idr_12,93,201
YPL176C,YPL176C_idr_1,1,54
YPL177C,YPL177C_idr_1,1,44
YPL177C,YPL177C_idr_4,69,166
YPL177C,YPL177C_idr_5,227,306
YPL178W,YPL178W_idr_4,127,208
YPL179W,YPL179W_idr_1,1,235
YPL180W,YPL180W_idr_1,1,41
YPL180W,YPL180W_idr_4,96,132
YPL180W,YPL180W_idr_5,150,583
YPL180W,YPL180W_idr_9,657,705
YPL180W,YPL180W_idr_10,728,779
YPL181W,YPL181W_idr_1,1,68
YPL181W,YPL181W_idr_3,148,422
YPL181W,YPL181W_idr_4,449,478
YPL183W-A,YPL183W-A_idr_1,1,46
YPL184C,YPL184C_idr_1,1,59
YPL184C,YPL184C_idr_4,137,195
YPL186C,YPL186C_idr_4,86,266
YPL188W,YPL188W_idr_1,1,32
YPL189W,YPL189W_idr_2,26,64
YPL190C,YPL190C_idr_1,1,306
YPL190C,YPL190C_idr_3,403,448
YPL190C,YPL190C_idr_4,550,802
YPL191C,YPL191C_idr_5,307,360
YPL193W,YPL193W_idr_9,182,222
YPL194W,YPL194W_idr_5,383,458
YPL194W,YPL194W_idr_7,471,535
YPL194W,YPL194W_idr_8,552,612
YPL195W,YPL195W_idr_4,634,932
YPL196W,YPL196W_idr_1,1,60
YPL199C,YPL199C_idr_2,183,222
YPL203W,YPL203W_idr_1,1,60
YPL204W,YPL204W_idr_2,298,494
YPL207W,YPL207W_idr_2,47,98
YPL207W,YPL207W_idr_4,161,198
YPL207W,YPL207W_idr_5,369,421
YPL209C,YPL209C_idr_1,1,93
YPL210C,YPL210C_idr_3,535,570
YPL210C,YPL210C_idr_4,589,640
YPL212C,YPL212C_idr_1,1,67
YPL212C,YPL212C_idr_3,497,544
YPL215W,YPL215W_idr_1,1,80
YPL216W,YPL216W_idr_2,696,740
YPL216W,YPL216W_idr_4,813,870
YPL216W,YPL216W_idr_5,933,989
YPL216W,YPL216W_idr_8,140,173
YPL216W,YPL216W_idr_9,263,335
YPL216W,YPL216W_idr_14,434,529
YPL217C,YPL217C_idr_1,1,59
YPL217C,YPL217C_idr_4,1123,1183
YPL217C,YPL217C_idr_7,310,350
YPL217C,YPL217C_idr_9,380,749
YPL219W,YPL219W_idr_1,1,34
YPL219W,YPL219W_idr_2,69,111
YPL219W,YPL219W_idr_4,147,311
YPL221W,YPL221W_idr_4,625,790
YPL223C,YPL223C_idr_2,8,46
YPL224C,YPL224C_idr_6,62,122
YPL224C,YPL224C_idr_7,453,484
YPL226W,YPL226W_idr_2,1127,1196
YPL226W,YPL226W_idr_5,28,141
YPL228W,YPL228W_idr_1,1,245
YPL230W,YPL230W_idr_1,1,38
YPL230W,YPL230W_idr_2,102,204
YPL230W,YPL230W_idr_4,215,271
YPL230W,YPL230W_idr_6,329,379
YPL231W,YPL231W_idr_5,586,630
YPL231W,YPL231W_idr_7,952,990
YPL231W,YPL231W_idr_9,1736,1768
YPL231W,YPL231W_idr_12,97,137
YPL232W,YPL232W_idr_1,1,30
YPL232W,YPL232W_idr_4,257,290
YPL236C,YPL236C_idr_3,168,197
YPL237W,YPL237W_idr_1,1,123
YPL240C,YPL240C_idr_2,215,258
YPL240C,YPL240C_idr_6,679,709
YPL241C,YPL241C_idr_3,75,108
YPL242C,YPL242C_idr_1,1,95
YPL242C,YPL242C_idr_13,250,321
YPL243W,YPL243W_idr_7,560,599
YPL247C,YPL247C_idr_1,1,63
YPL248C,YPL248C_idr_2,847,881
YPL248C,YPL248C_idr_3,78,184
YPL248C,YPL248C_idr_9,646,838
YPL249C,YPL249C_idr_1,1,418
YPL249C,YPL249C_idr_5,852,886
YPL252C,YPL252C_idr_1,1,48
YPL253C,YPL253C_idr_1,1,60
YPL254W,YPL254W_idr_1,1,56
YPL254W,YPL254W_idr_4,205,244
YPL254W,YPL254W_idr_6,343,400
YPL256C,YPL256C_idr_2,381,415
YPL256C,YPL256C_idr_6,445,487
YPL259C,YPL259C_idr_2,231,266
YPL260W,YPL260W_idr_4,239,274
YPL260W,YPL260W_idr_5,514,551
YPL263C,YPL263C_idr_1,1,47
YPL263C,YPL263C_idr_4,508,569
YPL267W,YPL267W_idr_1,1,37
YPL268W,YPL268W_idr_1,1,89
YPL268W,YPL268W_idr_5,517,580
YPL269W,YPL269W_idr_9,399,644
YPL270W,YPL270W_idr_1,1,99
YPL270W,YPL270W_idr_4,691,749
YPR002W,YPR002W_idr_1,1,32
YPR003C,YPR003C_idr_1,1,92
YPR006C,YPR006C_idr_1,1,38
YPR007C,YPR007C_idr_3,404,574
YPR007C,YPR007C_idr_12,160,234
YPR007C,YPR007C_idr_13,236,344
YPR008W,YPR008W_idr_3,487,677
YPR008W,YPR008W_idr_7,68,447
YPR009W,YPR009W_idr_5,60,135
YPR010C,YPR010C_idr_8,1137,1168
YPR018W,YPR018W_idr_2,66,247
YPR018W,YPR018W_idr_3,278,335
YPR018W,YPR018W_idr_4,387,443
YPR019W,YPR019W_idr_1,1,174
YPR022C,YPR022C_idr_5,92,488
YPR022C,YPR022C_idr_11,993,1041
YPR023C,YPR023C_idr_4,115,214
YPR024W,YPR024W_idr_1,1,91
YPR024W,YPR024W_idr_3,172,209
YPR024W,YPR024W_idr_9,715,747
YPR025C,YPR025C_idr_1,1,48
YPR026W,YPR026W_idr_1,1,35
YPR029C,YPR029C_idr_4,634,721
YPR030W,YPR030W_idr_7,797,892
YPR030W,YPR030W_idr_10,935,1121
YPR030W,YPR030W_idr_11,36,174
YPR030W,YPR030W_idr_12,234,345
YPR030W,YPR030W_idr_14,432,469
YPR030W,YPR030W_idr_15,508,564
YPR030W,YPR030W_idr_18,694,730
YPR031W,YPR031W_idr_8,36,106
YPR031W,YPR031W_idr_10,122,161
YPR031W,YPR031W_idr_12,445,496
YPR032W,YPR032W_idr_1,1,58
YPR032W,YPR032W_idr_6,940,984
YPR032W,YPR032W_idr_7,999,1033
YPR033C,YPR033C_idr_1,1,52
YPR037C,YPR037C_idr_2,31,61
YPR040W,YPR040W_idr_3,35,64
YPR041W,YPR041W_idr_2,148,225
YPR042C,YPR042C_idr_2,31,341
YPR042C,YPR042C_idr_3,360,506
YPR042C,YPR042C_idr_6,872,1075
YPR045C,YPR045C_idr_1,1,180
YPR049C,YPR049C_idr_5,580,622
YPR049C,YPR049C_idr_6,662,706
YPR049C,YPR049C_idr_13,836,867
YPR049C,YPR049C_idr_15,921,952
YPR055W,YPR055W_idr_1,1,31
YPR055W,YPR055W_idr_3,772,814
YPR055W,YPR055W_idr_7,284,318
YPR055W,YPR055W_idr_9,464,498
YPR061C,YPR061C_idr_1,1,45
YPR065W,YPR065W_idr_2,88,292
YPR067W,YPR067W_idr_1,1,51
YPR070W,YPR070W_idr_4,365,422
YPR072W,YPR072W_idr_6,215,410
YPR075C,YPR075C_idr_6,144,185
YPR075C,YPR075C_idr_9,286,324
YPR083W,YPR083W_idr_10,330,410
YPR083W,YPR083W_idr_11,442,519
YPR084W,YPR084W_idr_5,418,447
YPR088C,YPR088C_idr_3,442,524
YPR089W,YPR089W_idr_4,219,258
YPR089W,YPR089W_idr_5,445,505
YPR089W,YPR089W_idr_7,807,856
YPR091C,YPR091C_idr_3,508,770
YPR091C,YPR091C_idr_9,201,237
YPR093C,YPR093C_idr_1,59,114
YPR093C,YPR093C_idr_2,175,206
YPR095C,YPR095C_idr_1,1,35
YPR095C,YPR095C_idr_6,953,1025
YPR095C,YPR095C_idr_7,1173,1226
YPR095C,YPR095C_idr_13,167,454
YPR095C,YPR095C_idr_14,625,674
YPR095C,YPR095C_idr_15,713,747
YPR097W,YPR097W_idr_5,353,462
YPR097W,YPR097W_idr_19,1009,1038
YPR104C,YPR104C_idr_1,1,30
YPR104C,YPR104C_idr_2,34,81
YPR104C,YPR104C_idr_3,125,275
YPR104C,YPR104C_idr_4,387,459
YPR104C,YPR104C_idr_5,543,936
YPR105C,YPR105C_idr_12,540,595
YPR106W,YPR106W_idr_1,1,74
YPR111W,YPR111W_idr_1,1,95
YPR111W,YPR111W_idr_3,320,358
YPR112C,YPR112C_idr_3,294,340
YPR112C,YPR112C_idr_5,605,658
YPR112C,YPR112C_idr_7,842,887
YPR112C,YPR112C_idr_9,108,144
YPR115W,YPR115W_idr_1,1,56
YPR115W,YPR115W_idr_3,534,581
YPR115W,YPR115W_idr_4,615,713
YPR115W,YPR115W_idr_7,729,1083
YPR115W,YPR115W_idr_11,103,135
YPR115W,YPR115W_idr_12,207,258
YPR117W,YPR117W_idr_1,1,30
YPR117W,YPR117W_idr_8,658,691
YPR117W,YPR117W_idr_11,931,967
YPR117W,YPR117W_idr_27,1618,1665
YPR117W,YPR117W_idr_31,1677,1736
YPR117W,YPR117W_idr_32,1782,1832
YPR117W,YPR117W_idr_42,2248,2331
YPR117W,YPR117W_idr_43,2411,2489
YPR119W,YPR119W_idr_1,1,212
YPR120C,YPR120C_idr_1,1,136
YPR122W,YPR122W_idr_2,1160,1195
YPR122W,YPR122W_idr_11,980,1018
YPR124W,YPR124W_idr_1,1,122
